Frequency (Hz),Trace 1 (dBV),Phase (deg)
0,-50.92415845755399,180
8.4244522084196,-51.23845161115969,0.1019210495503036
16.8489044168392,-54.6958491699055,179.9312696525334
25.2733566252588,-64.44407589147242,179.0933780931836
33.6978088336784,-77.31483670345101,165.5024823621177
42.122261042098,-79.74354803346216,5.114517643271292
50.5467132505176,-79.80421623184722,174.3698940829073
58.9711654589372,-79.96131457640351,164.6281301486625
67.3956176673568,-80.44972800239796,160.0461684035234
75.8200698757764,-81.38602177881525,155.5867395586769
84.24452208419601,-82.43493642870037,139.1854933688673
92.6689742926156,-81.14972464473455,112.2648953829622
101.0934265010352,-79.79159426572795,82.48637251764451
109.5178787094548,-80.91118791061785,65.6220235891779
117.9423309178744,-82.06872476186334,89.94619449479772
126.366783126294,-83.03441347869949,143.7943900117112
134.7912353347136,-83.2057504093066,151.5970735479204
143.2156875431332,-82.75182749978227,136.0187763729976
151.6401397515528,-82.31645108736768,130.9368711640194
160.0645919599724,-83.27067866729408,126.7091708494297
168.489044168392,-82.9142965888791,114.4836645965068
176.9134963768116,-82.70706382130737,35.74754003232052
185.3379485852312,-83.3150960241894,167.9722173897414
193.7624007936508,-84.00461749513715,178.6266040747184
202.1868530020704,-82.41774337261597,43.98220136661784
210.61130521049,-81.06625250393073,102.3011324899989
219.0357574189096,-81.59525404734626,134.6729463771074
227.4602096273292,-82.038303825268,136.0525571231092
235.8846618357488,-82.08705921216749,153.0059283901444
244.3091140441684,-82.18686552665451,0.313423056763669
252.733566252588,-82.54129572700478,12.00948959230762
261.1580184610076,-82.68746445677411,21.34121919416633
269.5824706694272,-82.76960286314494,28.63504003053939
278.0069228778468,-82.57366163294982,33.31447523526433
286.4313750862664,-82.09199221079018,60.65688527122606
294.855827294686,-82.04703469123572,121.2283132708678
303.2802795031056,-82.38098495014415,131.7435635231437
311.7047317115252,-82.76028342078645,110.4067297967773
320.1291839199448,-83.51029880942829,70.75807749535944
328.5536361283644,-84.22610488578441,35.13611207519126
336.978088336784,-83.49523587716959,8.990259505098395
345.4025405452036,-83.07030129140941,169.6261675967052
353.8269927536232,-82.57719001606077,107.4829831382277
362.2514449620428,-82.43518341058748,73.83540158330355
370.6758971704624,-82.31956122316774,19.39886479139086
379.100349378882,-83.48457020877332,158.9526574068985
387.5248015873016,-82.88589530905233,148.7099191072267
395.9492537957212,-82.36880971338078,142.4722302533521
404.3737060041408,-82.58320274689635,141.5242382507676
412.7981582125604,-81.81785634675629,142.2217754674874
421.22261042098,-81.7696498874428,149.0687503183178
429.6470626293996,-82.87917266430811,165.3706486335255
438.0715148378192,-83.19930190224522,11.78645464902333
446.4959670462388,-83.24250921714017,66.09772590985213
454.9204192546584,-83.15800903431794,90.93545870444143
463.344871463078,-82.50700295227941,105.2868222570555
471.7693236714976,-82.32921063113469,124.6619133367396
480.1937758799172,-82.42514474637588,132.4822736292693
488.6182280883368,-82.897898966048,143.2771740308812
497.0426802967564,-83.08663837985097,158.4622716025762
505.467132505176,-81.95460491463263,178.2190296300397
513.8915847135956,-81.05112261550016,35.990617987612
522.3160369220152,-80.78036347008739,54.69772700897079
530.7404891304349,-82.07358911840231,52.02964007496534
539.1649413388544,-83.81763784175195,43.20155047545242
547.589393547274,-83.9249751205696,34.86942919231066
556.0138457556936,-82.71615230743555,11.66737517144591
564.4382979641132,-83.01666934947441,161.6784207641582
572.8627501725329,-81.61551766349496,127.9479670420666
581.2872023809524,-81.88187384531304,109.7558035561557
589.7116545893721,-81.77980568203751,107.0591778696656
598.1361067977916,-81.04119341902538,105.543757078978
606.5605590062112,-82.15683618985453,105.286122049128
614.9850112146308,-84.11290817455082,109.3105146499781
623.4094634230504,-82.75324484491419,110.6722807578422
631.8339156314701,-82.59844739701282,65.33238562668174
640.2583678398896,-83.8884942126401,38.04990360432503
648.6828200483092,-83.91624095965902,25.57678935083674
657.1072722567288,-81.44507644692578,14.25912586190078
665.5317244651484,-81.07635312568726,8.777139459590817
673.9561766735681,-83.1110855391839,8.209991970724207
682.3806288819876,-84.32570564054303,32.75111838590307
690.8050810904073,-83.05288642611498,86.09905192319803
699.2295332988268,-82.54523760384728,132.0872899073937
707.6539855072464,-83.02667446003689,151.0283410626966
716.078437715666,-81.29332169588046,2.829931082858853
724.5028899240856,-80.55870099754173,31.29277937452267
732.9273421325053,-81.28394194626611,44.92331327791432
741.3517943409248,-82.44291923071921,46.70363920644905
749.7762465493445,-82.26956056145298,41.86288210552219
758.200698757764,-82.65884398801501,26.69299504001379
766.6251509661836,-81.89972158707747,170.7392538193697
